indicatorId,geoUnit,year,type,subtype,value
LR.AG15T99,BRA,2024,Source,Data sources,Brazil Pesquisa Nacional por Amostra de Domicilios Continua (PNAD-C) 2024 2nd Quarter. Respondents 5 years of age and above were asked to declare whether they could read and write by responding yes or no.
LR.AG15T99,BRN,2001,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write a simple letter or to read a newspaper column in one or two languages."
LR.AG15T99,BRN,2001,Source,Data sources,Source: Population Census
LR.AG15T99,BRN,2011,Data Status,Data reporting,"Literacy definition:
Can you read and write with understanding (literate)?"
LR.AG15T99,BRN,2011,Source,Data sources,Source: Population Census
LR.AG15T99,BTN,2005,Data Status,Data reporting,"Literacy definition:
A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
LR.AG15T99,BTN,2005,Source,Data sources,Source: Population Census
LR.AG15T99,BTN,2012,Data Status,Data reporting,"Literacy definition:
Can [NAME] read and write a short text in Dzongkha, Lotsham, English or any Other Language? (1) Yes (2) No."
LR.AG15T99,BTN,2012,Source,Data sources,Source: Living Standards Measurement Survey
LR.AG15T99,BTN,2017,Data Status,Data reporting,"Literacy definition:
A literate person is regarded as someone who can read and write."
LR.AG15T99,BTN,2017,Source,Data sources,Source: Population Census
LR.AG15T99,BTN,2022,Source,Data sources,"Bhutan Living Standards Survey 2022. Respondents 2 years of age and above were asked to declare whether they could read and/or write in any language by responding both, only read, or no."
LR.AG15T99,BWA,2003,Data Status,Data reporting,"Literacy definition:
Literacy is a responsive and context specific multi-dimensional lifelong learning process designed to equip beneficiaries with specialised knowledge, skills, attitudes and techniques to independently engage in practices and genres inv"
LR.AG15T99,BWA,2003,Source,Data sources,Source: Literacy Survey
LR.AG15T99,CAF,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,CAF,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,CAF,2019,Source,Data sources,Central African Republic MICS 2018-19. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,CHL,2002,Data Status,Data reporting,"Literacy definition:
A literate is a person who knows how to write and to read (Spanish)."
LR.AG15T99,CHL,2002,Source,Data sources,Source: Population Census
LR.AG15T99,CHL,2011,Data Status,Data reporting,"Literacy definition:
In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate."
LR.AG15T99,CHL,2011,Source,Data sources,Source: Survey
LR.AG15T99,CHL,2013,Data Status,Data reporting,"Literacy definition:
In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate."
LR.AG15T99,CHL,2013,Source,Data sources,Source: Survey
LR.AG15T99,CHL,2015,Data Status,Data reporting,"Literacy definition:
In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate."
LR.AG15T99,CHL,2015,Source,Data sources,Source: Socioeconomic Survey
LR.AG15T99,CHL,2017,Data Status,Data reporting,"Literacy definition:
In national statistics those 15 years and older who answered to the question on - Can you read and write? - with YES are considered literate."
LR.AG15T99,CHL,2017,Source,Data sources,Source: Socioeconomic Survey
LR.AG15T99,CHN,2000,Data Status,Data reporting,"Literacy definition:
In urban areas: literate refers to a person who knows a minimum of 2000 characters. In rural areas: literate refers to a person who knows a minimum of 1500 characters."
LR.AG15T99,CHN,2000,Source,Data sources,Source: Population Census
LR.AG15T99,CHN,2010,Data Status,Data reporting,"Literacy definition:
Can you read and understand simple letters or short written text in daily communications? A person is considered literate if he or she can read a simple book or newspaper, or is able to write a short note."
LR.AG15T99,CHN,2010,Source,Data sources,Source: Population Census
LR.AG15T99,CHN,2020,Data Status,Data reporting,"Literacy definition:
Can you read a letter or newspaper?    Or  Can you write?"
LR.AG15T99,CHN,2020,Source,Data sources,Source: Population Census
LR.AG15T99,CIV,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,CIV,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,CIV,2014,Data Status,Data reporting,"Literacy definition:
Can you read and write in any language and read the contents of a letter or a newspaper with understanding?"
LR.AG15T99,CIV,2014,Source,Data sources,Source: Population Census
LR.AG15T99,CIV,2016,Source,Data sources,Cote d'Ivoire MICS 2016. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,CIV,2019,Source,Data sources,"UIS based on HIES - Living Standards Measurement Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 3 years and above were asked to self-declare whether they could read and write a complete sentence in one of the following languages: the national language, French, or another language, answering Yes or No. For each language in which they could read or write, follow-up questions assessed whether they understood what they read or wrote."
LR.AG15T99,CIV,2021,Source,Data sources,Cote d'Ivoire DHS 2021. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,CMR,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,CMR,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,CMR,2007,Data Status,Data reporting,"Literacy definition:
A person is defined as literate if they are able to read and write French or English."
LR.AG15T99,CMR,2007,Source,Data sources,Source: Third Cameroon Household Survey (ECAM3)
LR.AG15T99,CMR,2010,Data Status,Data reporting,"Literacy definition:
Can [name] read and write in one of the following languages:

(a) French (yes/no)

(b) English (yes/no)

(c) Arabic (yes/no)

(d) a national (local) language"
LR.AG15T99,CMR,2010,Source,Data sources,Source: Survey of Employment and the Informal Sector
LR.AG15T99,CMR,2018,Source,Data sources,Cameroon DHS 2018. A literacy test was administered to men and women aged 15-64 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,COD,2001,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,COD,2001,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,COD,2012,Data Status,Data reporting,"Literacy definition:
1) Can you read a small text in any language?

2) Can you write a letter in any language?"
LR.AG15T99,COD,2012,Source,Data sources,Source: Survey
LR.AG15T99,COD,2016,Data Status,Data reporting,"Literacy definition:
Have the respondent read a simple sentence."
LR.AG15T99,COD,2016,Source,Data sources,Source: Survey
LR.AG15T99,COD,2018,Source,Data sources,Democratic Republic of the Congo MICS 2017-18. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
