source_id,source_name,source_url,event_date,country_codes,actors,event_type,confidence,notes
885:2002,UCDP,https://ucdp.uu.se/downloads/,1992-10-08,IND,Government of India|NDFB,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
885:2003,UCDP,https://ucdp.uu.se/downloads/,1992-10-08,IND,Government of India|NDFB,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
885:2004,UCDP,https://ucdp.uu.se/downloads/,1992-10-08,IND,Government of India|NDFB,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:1997,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:1999,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:2000,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:2001,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:2002,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
740:2003,UCDP,https://ucdp.uu.se/downloads/,1992-10-11,IND,Government of India|NLFT,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:1993,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:1994,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:1999,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2000,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2003,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2004,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2005,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2006,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2007,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
769:2009,UCDP,https://ucdp.uu.se/downloads/,1993-08-29,IND,Government of India|UNLF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
849:1993,UCDP,https://ucdp.uu.se/downloads/,1993-09-23,RUS,Government of Russia (Soviet Union)|Parliamentary Forces,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
718:1993,UCDP,https://ucdp.uu.se/downloads/,1993-10-13,ETH,Government of Ethiopia|AIAI,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
718:1996,UCDP,https://ucdp.uu.se/downloads/,1993-10-13,ETH,Government of Ethiopia|AIAI,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
718:1999,UCDP,https://ucdp.uu.se/downloads/,1993-10-13,ETH,Government of Ethiopia|AIAI,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:1994,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:1996,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:1998,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:1999,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2000,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2001,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2002,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2003,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2004,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2005,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2006,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2007,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2008,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2009,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2010,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2011,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2012,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2013,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2014,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2015,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
719:2016,UCDP,https://ucdp.uu.se/downloads/,1994-02-26,ETH,Government of Ethiopia|ONLF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
852:1994,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
852:1995,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:1996,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:1999,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:2000,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:2001,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
852:2002,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:2003,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
852:2004,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=2(war); type_of_conflict=3
852:2005,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
852:2006,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
852:2007,UCDP,https://ucdp.uu.se/downloads/,1994-05-27,RUS,Government of Russia (Soviet Union)|Chechen Republic of Ichkeria,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
479:1996,UCDP,https://ucdp.uu.se/downloads/,1995-01-02,ISR,Government of Israel|PNA,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
479:2000,UCDP,https://ucdp.uu.se/downloads/,1995-01-02,ISR,Government of Israel|PNA,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
479:2001,UCDP,https://ucdp.uu.se/downloads/,1995-01-02,ISR,Government of Israel|PNA,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
479:2002,UCDP,https://ucdp.uu.se/downloads/,1995-01-02,ISR,Government of Israel|PNA,internationalized_intrastate_conflict,,location=Israel; intensity_level=1(minor_conflict); type_of_conflict=3
735:2003,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
735:2006,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2007,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2008,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2009,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2010,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2011,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2012,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2013,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2014,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,PAK|TUR|UKR|USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2019,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2020,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
735:2021,UCDP,https://ucdp.uu.se/downloads/,1995-02-18,USA,Government of Afghanistan|Taleban,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
736:2001,UCDP,https://ucdp.uu.se/downloads/,1996-10-11,IRN,Government of Afghanistan|UIFSA,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
791:1996,UCDP,https://ucdp.uu.se/downloads/,1996-12-31,ETH,Government of Ethiopia|ARDUF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
865:1998,UCDP,https://ucdp.uu.se/downloads/,1998-05-06,ETH,Government of Eritrea|Government of Ethiopia,interstate_conflict,,"location=Eritrea, Ethiopia; intensity_level=2(war); type_of_conflict=2"
865:1999,UCDP,https://ucdp.uu.se/downloads/,1998-05-06,ETH,Government of Eritrea|Government of Ethiopia,interstate_conflict,,"location=Eritrea, Ethiopia; intensity_level=2(war); type_of_conflict=2"
865:2000,UCDP,https://ucdp.uu.se/downloads/,1998-05-06,ETH,Government of Eritrea|Government of Ethiopia,interstate_conflict,,"location=Eritrea, Ethiopia; intensity_level=2(war); type_of_conflict=2"
865:2016,UCDP,https://ucdp.uu.se/downloads/,1998-05-06,ETH,Government of Eritrea|Government of Ethiopia,interstate_conflict,,"location=Eritrea, Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=2"
11932:2000,UCDP,https://ucdp.uu.se/downloads/,1998-10-24,IND,Government of India|CPI-ML-J,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
870:1999,UCDP,https://ucdp.uu.se/downloads/,1999-08-29,RUS,Government of Russia (Soviet Union)|Wahhabi movement of the Buinaksk district,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
901:2008,UCDP,https://ucdp.uu.se/downloads/,2000-06-20,IND,Government of India|PULF,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
